,dataset,embedding_model,agg_method,similarity,edge_constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
240,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm50,1.0,7.0,0.028,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 3}, 2: {'Productivity': 15, 'CLUSTER': 44, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 20, 'Health': 24, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 5, 'Marketing': 27, 'Business': 34, 'Storytelling': 6, 'Self Improvement': 18, 'Books': 14, 'Health': 45, 'Society': 11, 'Culture': 9, 'Writing Tips': 5, 'Entertainment': 9, 'Lifestyle': 7, 'Climate Change': 4, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Life Lessons': 5, 'Self-awareness': 7, 'Finance': 1, 'Education': 2, 'Relationships': 4, 'LGBTQ': 1, 'Life': 5, 'Food': 1}}",
241,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm50,2.0,44.0,0.175,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 3}, 2: {'Productivity': 15, 'CLUSTER': 44, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 20, 'Health': 24, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 5, 'Marketing': 27, 'Business': 34, 'Storytelling': 6, 'Self Improvement': 18, 'Books': 14, 'Health': 45, 'Society': 11, 'Culture': 9, 'Writing Tips': 5, 'Entertainment': 9, 'Lifestyle': 7, 'Climate Change': 4, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Life Lessons': 5, 'Self-awareness': 7, 'Finance': 1, 'Education': 2, 'Relationships': 4, 'LGBTQ': 1, 'Life': 5, 'Food': 1}}",
242,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm50,3.0,193.0,0.769,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 3}, 2: {'Productivity': 15, 'CLUSTER': 44, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 20, 'Health': 24, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 5, 'Marketing': 27, 'Business': 34, 'Storytelling': 6, 'Self Improvement': 18, 'Books': 14, 'Health': 45, 'Society': 11, 'Culture': 9, 'Writing Tips': 5, 'Entertainment': 9, 'Lifestyle': 7, 'Climate Change': 4, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Life Lessons': 5, 'Self-awareness': 7, 'Finance': 1, 'Education': 2, 'Relationships': 4, 'LGBTQ': 1, 'Life': 5, 'Food': 1}}",
243,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm70,1.0,8.0,0.03,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 2, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'Productivity': 17, 'CLUSTER': 57, 'Mental Health': 22, 'Entrepreneurship': 12, 'Psychology': 23, 'Science': 22, 'Self Improvement': 9, 'Health': 27}, 3: {'Writing': 69, 'Productivity': 60, 'Art': 71, 'Entrepreneurship': 32, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 12, 'Culture': 9, 'Storytelling': 6, 'Relationships': 4, 'Entertainment': 9, 'Marketing': 23, 'Business': 27, 'Books': 14, 'Self Improvement': 18, 'Coronavirus': 14, 'Health': 44, 'Covid 19': 6, 'Society': 11, 'Writing Tips': 5, 'Self': 4, 'LGBTQ': 1, 'Self-awareness': 7, 'Life Lessons': 5, 'Education': 2, 'Finance': 1, 'Lifestyle': 7, 'Climate Change': 4, 'Life': 6, 'Food': 1}}",
244,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm70,2.0,57.0,0.21,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 2, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'Productivity': 17, 'CLUSTER': 57, 'Mental Health': 22, 'Entrepreneurship': 12, 'Psychology': 23, 'Science': 22, 'Self Improvement': 9, 'Health': 27}, 3: {'Writing': 69, 'Productivity': 60, 'Art': 71, 'Entrepreneurship': 32, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 12, 'Culture': 9, 'Storytelling': 6, 'Relationships': 4, 'Entertainment': 9, 'Marketing': 23, 'Business': 27, 'Books': 14, 'Self Improvement': 18, 'Coronavirus': 14, 'Health': 44, 'Covid 19': 6, 'Society': 11, 'Writing Tips': 5, 'Self': 4, 'LGBTQ': 1, 'Self-awareness': 7, 'Life Lessons': 5, 'Education': 2, 'Finance': 1, 'Lifestyle': 7, 'Climate Change': 4, 'Life': 6, 'Food': 1}}",
245,medium1k_200,minilm,mean,soft_cosine,threshold0.5,gmm70,3.0,190.0,0.701,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 2, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'Productivity': 17, 'CLUSTER': 57, 'Mental Health': 22, 'Entrepreneurship': 12, 'Psychology': 23, 'Science': 22, 'Self Improvement': 9, 'Health': 27}, 3: {'Writing': 69, 'Productivity': 60, 'Art': 71, 'Entrepreneurship': 32, 'Psychology': 42, 'Mental Health': 35, 'Technology': 52, 'Work': 10, 'Science': 41, 'CLUSTER': 12, 'Culture': 9, 'Storytelling': 6, 'Relationships': 4, 'Entertainment': 9, 'Marketing': 23, 'Business': 27, 'Books': 14, 'Self Improvement': 18, 'Coronavirus': 14, 'Health': 44, 'Covid 19': 6, 'Society': 11, 'Writing Tips': 5, 'Self': 4, 'LGBTQ': 1, 'Self-awareness': 7, 'Life Lessons': 5, 'Education': 2, 'Finance': 1, 'Lifestyle': 7, 'Climate Change': 4, 'Life': 6, 'Food': 1}}",
246,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans50,1.0,39.0,0.155,"{1: {'Art': 11, 'Writing': 14, 'Psychology': 6, 'Productivity': 4, 'Marketing': 7, 'Technology': 5, 'Mental Health': 3, 'Health': 2, 'Science': 8, 'Entrepreneurship': 4, 'Business': 9, 'Coronavirus': 4, 'Books': 1}, 2: {'Health': 16, 'Productivity': 12, 'Self-awareness': 4, 'Art': 11, 'CLUSTER': 25, 'Writing': 10, 'Mental Health': 12, 'Entrepreneurship': 9, 'Coronavirus': 5, 'Business': 11, 'Psychology': 13, 'Life Lessons': 3, 'Technology': 12, 'Science': 11, 'Entertainment': 3, 'Work': 4, 'Self': 2, 'Life': 3, 'Lifestyle': 1, 'Marketing': 1}, 3: {'Productivity': 44, 'Self-awareness': 6, 'Writing': 56, 'Entrepreneurship': 24, 'Finance': 1, 'Art': 55, 'Mental Health': 31, 'CLUSTER': 22, 'Coronavirus': 6, 'Psychology': 36, 'Business': 16, 'Life Lessons': 4, 'Self Improvement': 21, 'Health': 31, 'Culture': 8, 'Technology': 30, 'Science': 28, 'Entertainment': 5, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Work': 4, 'Storytelling': 6, 'Climate Change': 2, 'Society': 9, 'Self': 3, 'LGBTQ': 1, 'Relationships': 3, 'Life': 3, 'Covid 19': 1, 'Education': 2, 'Lifestyle': 2}}",
247,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans50,2.0,33.0,0.131,"{1: {'Art': 11, 'Writing': 14, 'Psychology': 6, 'Productivity': 4, 'Marketing': 7, 'Technology': 5, 'Mental Health': 3, 'Health': 2, 'Science': 8, 'Entrepreneurship': 4, 'Business': 9, 'Coronavirus': 4, 'Books': 1}, 2: {'Health': 16, 'Productivity': 12, 'Self-awareness': 4, 'Art': 11, 'CLUSTER': 25, 'Writing': 10, 'Mental Health': 12, 'Entrepreneurship': 9, 'Coronavirus': 5, 'Business': 11, 'Psychology': 13, 'Life Lessons': 3, 'Technology': 12, 'Science': 11, 'Entertainment': 3, 'Work': 4, 'Self': 2, 'Life': 3, 'Lifestyle': 1, 'Marketing': 1}, 3: {'Productivity': 44, 'Self-awareness': 6, 'Writing': 56, 'Entrepreneurship': 24, 'Finance': 1, 'Art': 55, 'Mental Health': 31, 'CLUSTER': 22, 'Coronavirus': 6, 'Psychology': 36, 'Business': 16, 'Life Lessons': 4, 'Self Improvement': 21, 'Health': 31, 'Culture': 8, 'Technology': 30, 'Science': 28, 'Entertainment': 5, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Work': 4, 'Storytelling': 6, 'Climate Change': 2, 'Society': 9, 'Self': 3, 'LGBTQ': 1, 'Relationships': 3, 'Life': 3, 'Covid 19': 1, 'Education': 2, 'Lifestyle': 2}}",
248,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans50,3.0,140.0,0.558,"{1: {'Art': 11, 'Writing': 14, 'Psychology': 6, 'Productivity': 4, 'Marketing': 7, 'Technology': 5, 'Mental Health': 3, 'Health': 2, 'Science': 8, 'Entrepreneurship': 4, 'Business': 9, 'Coronavirus': 4, 'Books': 1}, 2: {'Health': 16, 'Productivity': 12, 'Self-awareness': 4, 'Art': 11, 'CLUSTER': 25, 'Writing': 10, 'Mental Health': 12, 'Entrepreneurship': 9, 'Coronavirus': 5, 'Business': 11, 'Psychology': 13, 'Life Lessons': 3, 'Technology': 12, 'Science': 11, 'Entertainment': 3, 'Work': 4, 'Self': 2, 'Life': 3, 'Lifestyle': 1, 'Marketing': 1}, 3: {'Productivity': 44, 'Self-awareness': 6, 'Writing': 56, 'Entrepreneurship': 24, 'Finance': 1, 'Art': 55, 'Mental Health': 31, 'CLUSTER': 22, 'Coronavirus': 6, 'Psychology': 36, 'Business': 16, 'Life Lessons': 4, 'Self Improvement': 21, 'Health': 31, 'Culture': 8, 'Technology': 30, 'Science': 28, 'Entertainment': 5, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Work': 4, 'Storytelling': 6, 'Climate Change': 2, 'Society': 9, 'Self': 3, 'LGBTQ': 1, 'Relationships': 3, 'Life': 3, 'Covid 19': 1, 'Education': 2, 'Lifestyle': 2}}",
249,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans70,1.0,21.0,0.077,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 7, 'Technology': 10, 'Mental Health': 2, 'Health': 2, 'Science': 3}, 2: {'Mental Health': 14, 'Science': 13, 'Health': 14, 'Psychology': 16, 'Self Improvement': 11, 'Productivity': 16, 'Work': 8, 'Art': 17, 'CLUSTER': 28, 'Writing': 16, 'Business': 11, 'Entrepreneurship': 10, 'Life Lessons': 2, 'Coronavirus': 4, 'Technology': 12, 'Entertainment': 3, 'Self-awareness': 4, 'Self': 2}, 3: {'Marketing': 25, 'Business': 32, 'Entrepreneurship': 31, 'Storytelling': 5, 'Self Improvement': 20, 'Productivity': 53, 'Work': 8, 'Art': 64, 'Writing': 68, 'Life Lessons': 3, 'CLUSTER': 24, 'Life': 4, 'Health': 32, 'Science': 28, 'Psychology': 32, 'Lifestyle': 3, 'Coronavirus': 10, 'Technology': 31, 'Mental Health': 25, 'Writing Tips': 5, 'Society': 11, 'Entertainment': 6, 'Culture': 7, 'Books': 13, 'Relationships': 4, 'Education': 2, 'Self-awareness': 5, 'Self': 3, 'LGBTQ': 1, 'Finance': 1, 'Covid 19': 5}}",
250,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans70,2.0,30.0,0.111,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 7, 'Technology': 10, 'Mental Health': 2, 'Health': 2, 'Science': 3}, 2: {'Mental Health': 14, 'Science': 13, 'Health': 14, 'Psychology': 16, 'Self Improvement': 11, 'Productivity': 16, 'Work': 8, 'Art': 17, 'CLUSTER': 28, 'Writing': 16, 'Business': 11, 'Entrepreneurship': 10, 'Life Lessons': 2, 'Coronavirus': 4, 'Technology': 12, 'Entertainment': 3, 'Self-awareness': 4, 'Self': 2}, 3: {'Marketing': 25, 'Business': 32, 'Entrepreneurship': 31, 'Storytelling': 5, 'Self Improvement': 20, 'Productivity': 53, 'Work': 8, 'Art': 64, 'Writing': 68, 'Life Lessons': 3, 'CLUSTER': 24, 'Life': 4, 'Health': 32, 'Science': 28, 'Psychology': 32, 'Lifestyle': 3, 'Coronavirus': 10, 'Technology': 31, 'Mental Health': 25, 'Writing Tips': 5, 'Society': 11, 'Entertainment': 6, 'Culture': 7, 'Books': 13, 'Relationships': 4, 'Education': 2, 'Self-awareness': 5, 'Self': 3, 'LGBTQ': 1, 'Finance': 1, 'Covid 19': 5}}",
251,medium1k_200,minilm,mean,soft_cosine,threshold0.7,kmeans70,3.0,150.0,0.554,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 7, 'Technology': 10, 'Mental Health': 2, 'Health': 2, 'Science': 3}, 2: {'Mental Health': 14, 'Science': 13, 'Health': 14, 'Psychology': 16, 'Self Improvement': 11, 'Productivity': 16, 'Work': 8, 'Art': 17, 'CLUSTER': 28, 'Writing': 16, 'Business': 11, 'Entrepreneurship': 10, 'Life Lessons': 2, 'Coronavirus': 4, 'Technology': 12, 'Entertainment': 3, 'Self-awareness': 4, 'Self': 2}, 3: {'Marketing': 25, 'Business': 32, 'Entrepreneurship': 31, 'Storytelling': 5, 'Self Improvement': 20, 'Productivity': 53, 'Work': 8, 'Art': 64, 'Writing': 68, 'Life Lessons': 3, 'CLUSTER': 24, 'Life': 4, 'Health': 32, 'Science': 28, 'Psychology': 32, 'Lifestyle': 3, 'Coronavirus': 10, 'Technology': 31, 'Mental Health': 25, 'Writing Tips': 5, 'Society': 11, 'Entertainment': 6, 'Culture': 7, 'Books': 13, 'Relationships': 4, 'Education': 2, 'Self-awareness': 5, 'Self': 3, 'LGBTQ': 1, 'Finance': 1, 'Covid 19': 5}}",
252,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm50,1.0,36.0,0.143,"{1: {'Health': 7, 'Science': 4, 'Self Improvement': 3, 'Mental Health': 4, 'Technology': 11, 'Climate Change': 1, 'Writing': 14, 'Marketing': 9, 'Productivity': 9, 'Art': 3, 'Writing Tips': 1, 'Entrepreneurship': 3, 'Books': 1, 'Lifestyle': 1, 'Business': 2, 'Psychology': 1}, 2: {'Productivity': 8, 'CLUSTER': 13, 'Mental Health': 11, 'Entrepreneurship': 9, 'Psychology': 10, 'Science': 9, 'Health': 10, 'Self Improvement': 4, 'Marketing': 4, 'Business': 5, 'Technology': 1, 'Writing': 4}, 3: {'Writing': 50, 'Productivity': 48, 'Art': 59, 'Entrepreneurship': 23, 'Psychology': 36, 'Mental Health': 29, 'Technology': 23, 'Work': 8, 'Science': 30, 'CLUSTER': 26, 'Marketing': 8, 'Business': 16, 'Storytelling': 5, 'Self Improvement': 13, 'Books': 11, 'Health': 33, 'Society': 10, 'Culture': 7, 'Writing Tips': 3, 'Entertainment': 4, 'Coronavirus': 10, 'Covid 19': 5, 'Self': 4, 'Life Lessons': 4, 'Self-awareness': 6, 'Finance': 1, 'Education': 2, 'Relationships': 3, 'LGBTQ': 1, 'Life': 5, 'Food': 1, 'Lifestyle': 2}}",
253,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm50,2.0,24.0,0.096,"{1: {'Health': 7, 'Science': 4, 'Self Improvement': 3, 'Mental Health': 4, 'Technology': 11, 'Climate Change': 1, 'Writing': 14, 'Marketing': 9, 'Productivity': 9, 'Art': 3, 'Writing Tips': 1, 'Entrepreneurship': 3, 'Books': 1, 'Lifestyle': 1, 'Business': 2, 'Psychology': 1}, 2: {'Productivity': 8, 'CLUSTER': 13, 'Mental Health': 11, 'Entrepreneurship': 9, 'Psychology': 10, 'Science': 9, 'Health': 10, 'Self Improvement': 4, 'Marketing': 4, 'Business': 5, 'Technology': 1, 'Writing': 4}, 3: {'Writing': 50, 'Productivity': 48, 'Art': 59, 'Entrepreneurship': 23, 'Psychology': 36, 'Mental Health': 29, 'Technology': 23, 'Work': 8, 'Science': 30, 'CLUSTER': 26, 'Marketing': 8, 'Business': 16, 'Storytelling': 5, 'Self Improvement': 13, 'Books': 11, 'Health': 33, 'Society': 10, 'Culture': 7, 'Writing Tips': 3, 'Entertainment': 4, 'Coronavirus': 10, 'Covid 19': 5, 'Self': 4, 'Life Lessons': 4, 'Self-awareness': 6, 'Finance': 1, 'Education': 2, 'Relationships': 3, 'LGBTQ': 1, 'Life': 5, 'Food': 1, 'Lifestyle': 2}}",
254,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm50,3.0,127.0,0.506,"{1: {'Health': 7, 'Science': 4, 'Self Improvement': 3, 'Mental Health': 4, 'Technology': 11, 'Climate Change': 1, 'Writing': 14, 'Marketing': 9, 'Productivity': 9, 'Art': 3, 'Writing Tips': 1, 'Entrepreneurship': 3, 'Books': 1, 'Lifestyle': 1, 'Business': 2, 'Psychology': 1}, 2: {'Productivity': 8, 'CLUSTER': 13, 'Mental Health': 11, 'Entrepreneurship': 9, 'Psychology': 10, 'Science': 9, 'Health': 10, 'Self Improvement': 4, 'Marketing': 4, 'Business': 5, 'Technology': 1, 'Writing': 4}, 3: {'Writing': 50, 'Productivity': 48, 'Art': 59, 'Entrepreneurship': 23, 'Psychology': 36, 'Mental Health': 29, 'Technology': 23, 'Work': 8, 'Science': 30, 'CLUSTER': 26, 'Marketing': 8, 'Business': 16, 'Storytelling': 5, 'Self Improvement': 13, 'Books': 11, 'Health': 33, 'Society': 10, 'Culture': 7, 'Writing Tips': 3, 'Entertainment': 4, 'Coronavirus': 10, 'Covid 19': 5, 'Self': 4, 'Life Lessons': 4, 'Self-awareness': 6, 'Finance': 1, 'Education': 2, 'Relationships': 3, 'LGBTQ': 1, 'Life': 5, 'Food': 1, 'Lifestyle': 2}}",
255,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm70,1.0,49.0,0.181,"{1: {'Health': 8, 'Science': 5, 'Self Improvement': 3, 'Mental Health': 7, 'Writing': 23, 'Productivity': 14, 'Technology': 12, 'Entrepreneurship': 7, 'Marketing': 9, 'Books': 3, 'Art': 10, 'Writing Tips': 1, 'Lifestyle': 2, 'Psychology': 2, 'Entertainment': 1, 'Society': 2, 'Climate Change': 1, 'Business': 5}, 2: {'Productivity': 11, 'CLUSTER': 13, 'Mental Health': 9, 'Entrepreneurship': 8, 'Psychology': 10, 'Science': 8, 'Health': 8, 'Self Improvement': 4, 'Business': 1, 'Marketing': 2, 'Writing': 1}, 3: {'Writing': 43, 'Productivity': 41, 'Art': 48, 'Entrepreneurship': 19, 'Psychology': 38, 'Mental Health': 27, 'Technology': 20, 'Work': 8, 'Science': 31, 'CLUSTER': 33, 'Culture': 6, 'Storytelling': 4, 'Relationships': 4, 'Entertainment': 6, 'Coronavirus': 12, 'Health': 26, 'Covid 19': 5, 'Society': 7, 'Self': 3, 'Books': 7, 'LGBTQ': 1, 'Writing Tips': 2, 'Marketing': 3, 'Business': 6, 'Self Improvement': 11, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 2, 'Finance': 1, 'Lifestyle': 2, 'Life': 4}}",
256,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm70,2.0,16.0,0.059,"{1: {'Health': 8, 'Science': 5, 'Self Improvement': 3, 'Mental Health': 7, 'Writing': 23, 'Productivity': 14, 'Technology': 12, 'Entrepreneurship': 7, 'Marketing': 9, 'Books': 3, 'Art': 10, 'Writing Tips': 1, 'Lifestyle': 2, 'Psychology': 2, 'Entertainment': 1, 'Society': 2, 'Climate Change': 1, 'Business': 5}, 2: {'Productivity': 11, 'CLUSTER': 13, 'Mental Health': 9, 'Entrepreneurship': 8, 'Psychology': 10, 'Science': 8, 'Health': 8, 'Self Improvement': 4, 'Business': 1, 'Marketing': 2, 'Writing': 1}, 3: {'Writing': 43, 'Productivity': 41, 'Art': 48, 'Entrepreneurship': 19, 'Psychology': 38, 'Mental Health': 27, 'Technology': 20, 'Work': 8, 'Science': 31, 'CLUSTER': 33, 'Culture': 6, 'Storytelling': 4, 'Relationships': 4, 'Entertainment': 6, 'Coronavirus': 12, 'Health': 26, 'Covid 19': 5, 'Society': 7, 'Self': 3, 'Books': 7, 'LGBTQ': 1, 'Writing Tips': 2, 'Marketing': 3, 'Business': 6, 'Self Improvement': 11, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 2, 'Finance': 1, 'Lifestyle': 2, 'Life': 4}}",
257,medium1k_200,minilm,mean,soft_cosine,threshold0.7,gmm70,3.0,113.0,0.417,"{1: {'Health': 8, 'Science': 5, 'Self Improvement': 3, 'Mental Health': 7, 'Writing': 23, 'Productivity': 14, 'Technology': 12, 'Entrepreneurship': 7, 'Marketing': 9, 'Books': 3, 'Art': 10, 'Writing Tips': 1, 'Lifestyle': 2, 'Psychology': 2, 'Entertainment': 1, 'Society': 2, 'Climate Change': 1, 'Business': 5}, 2: {'Productivity': 11, 'CLUSTER': 13, 'Mental Health': 9, 'Entrepreneurship': 8, 'Psychology': 10, 'Science': 8, 'Health': 8, 'Self Improvement': 4, 'Business': 1, 'Marketing': 2, 'Writing': 1}, 3: {'Writing': 43, 'Productivity': 41, 'Art': 48, 'Entrepreneurship': 19, 'Psychology': 38, 'Mental Health': 27, 'Technology': 20, 'Work': 8, 'Science': 31, 'CLUSTER': 33, 'Culture': 6, 'Storytelling': 4, 'Relationships': 4, 'Entertainment': 6, 'Coronavirus': 12, 'Health': 26, 'Covid 19': 5, 'Society': 7, 'Self': 3, 'Books': 7, 'LGBTQ': 1, 'Writing Tips': 2, 'Marketing': 3, 'Business': 6, 'Self Improvement': 11, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 2, 'Finance': 1, 'Lifestyle': 2, 'Life': 4}}",
258,medium1k_200,minilm,mean,soft_cosine,threshold0.9,kmeans50,1.0,5.0,0.02,"{1: {'Writing': 4, 'Psychology': 1, 'Art': 3, 'Coronavirus': 1, 'Science': 1, 'Productivity': 2, 'Marketing': 1, 'Books': 1}, 2: {'Health': 7, 'Science': 5, 'Psychology': 7, 'Lifestyle': 2, 'Coronavirus': 3, 'Productivity': 13, 'Art': 10, 'Life Lessons': 3, 'Writing': 6, 'Entrepreneurship': 4, 'Mental Health': 6, 'Technology': 5, 'Business': 4, 'Entertainment': 2, 'Work': 4, 'Self-awareness': 3, 'Self': 1, 'Life': 3, 'CLUSTER': 3}, 3: {'Coronavirus': 3, 'Entrepreneurship': 9, 'Psychology': 12, 'Business': 7, 'Mental Health': 8, 'Productivity': 15, 'Writing': 18, 'Art': 18, 'Life Lessons': 4, 'Self Improvement': 7, 'Health': 5, 'Culture': 3, 'CLUSTER': 3, 'Technology': 3, 'Science': 2, 'Life': 2, 'Self-awareness': 3, 'Storytelling': 4, 'Relationships': 2, 'Entertainment': 1, 'Work': 3, 'Books': 5, 'Marketing': 3, 'Society': 1, 'Education': 2}}",
259,medium1k_200,minilm,mean,soft_cosine,threshold0.9,kmeans50,2.0,17.0,0.068,"{1: {'Writing': 4, 'Psychology': 1, 'Art': 3, 'Coronavirus': 1, 'Science': 1, 'Productivity': 2, 'Marketing': 1, 'Books': 1}, 2: {'Health': 7, 'Science': 5, 'Psychology': 7, 'Lifestyle': 2, 'Coronavirus': 3, 'Productivity': 13, 'Art': 10, 'Life Lessons': 3, 'Writing': 6, 'Entrepreneurship': 4, 'Mental Health': 6, 'Technology': 5, 'Business': 4, 'Entertainment': 2, 'Work': 4, 'Self-awareness': 3, 'Self': 1, 'Life': 3, 'CLUSTER': 3}, 3: {'Coronavirus': 3, 'Entrepreneurship': 9, 'Psychology': 12, 'Business': 7, 'Mental Health': 8, 'Productivity': 15, 'Writing': 18, 'Art': 18, 'Life Lessons': 4, 'Self Improvement': 7, 'Health': 5, 'Culture': 3, 'CLUSTER': 3, 'Technology': 3, 'Science': 2, 'Life': 2, 'Self-awareness': 3, 'Storytelling': 4, 'Relationships': 2, 'Entertainment': 1, 'Work': 3, 'Books': 5, 'Marketing': 3, 'Society': 1, 'Education': 2}}",
260,medium1k_200,minilm,mean,soft_cosine,threshold0.9,kmeans50,3.0,32.0,0.127,"{1: {'Writing': 4, 'Psychology': 1, 'Art': 3, 'Coronavirus': 1, 'Science': 1, 'Productivity': 2, 'Marketing': 1, 'Books': 1}, 2: {'Health': 7, 'Science': 5, 'Psychology': 7, 'Lifestyle': 2, 'Coronavirus': 3, 'Productivity': 13, 'Art': 10, 'Life Lessons': 3, 'Writing': 6, 'Entrepreneurship': 4, 'Mental Health': 6, 'Technology': 5, 'Business': 4, 'Entertainment': 2, 'Work': 4, 'Self-awareness': 3, 'Self': 1, 'Life': 3, 'CLUSTER': 3}, 3: {'Coronavirus': 3, 'Entrepreneurship': 9, 'Psychology': 12, 'Business': 7, 'Mental Health': 8, 'Productivity': 15, 'Writing': 18, 'Art': 18, 'Life Lessons': 4, 'Self Improvement': 7, 'Health': 5, 'Culture': 3, 'CLUSTER': 3, 'Technology': 3, 'Science': 2, 'Life': 2, 'Self-awareness': 3, 'Storytelling': 4, 'Relationships': 2, 'Entertainment': 1, 'Work': 3, 'Books': 5, 'Marketing': 3, 'Society': 1, 'Education': 2}}",
261,medium1k_200,minilm,mean,soft_cosine,threshold0.9,kmeans70,1.0,6.0,0.022,"{1: {'Writing': 5, 'Psychology': 1, 'Art': 3, 'Productivity': 2, 'Marketing': 2, 'Coronavirus': 1, 'Science': 1}, 2: {'Coronavirus': 2, 'Productivity': 10, 'Health': 5, 'Art': 7, 'Life Lessons': 1, 'Writing': 5, 'Entrepreneurship': 4, 'Mental Health': 6, 'Psychology': 6, 'Science': 6, 'Self Improvement': 1, 'Technology': 3, 'Business': 2, 'Entertainment': 1, 'Work': 3, 'Self-awareness': 1, 'Self': 1, 'CLUSTER': 1, 'Marketing': 1}, 3: {'Productivity': 5, 'Life': 2, 'Business': 2, 'Art': 4, 'Health': 4, 'Science': 1, 'Psychology': 3, 'Lifestyle': 2, 'Coronavirus': 1, 'Entrepreneurship': 1, 'Writing': 2, 'Technology': 2, 'Mental Health': 3, 'Writing Tips': 1, 'Work': 1}}",
262,medium1k_200,minilm,mean,soft_cosine,threshold0.9,kmeans70,2.0,15.0,0.055,"{1: {'Writing': 5, 'Psychology': 1, 'Art': 3, 'Productivity': 2, 'Marketing': 2, 'Coronavirus': 1, 'Science': 1}, 2: {'Coronavirus': 2, 'Productivity': 10, 'Health': 5, 'Art': 7, 'Life Lessons': 1, 'Writing': 5, 'Entrepreneurship': 4, 'Mental Health': 6, 'Psychology': 6, 'Science': 6, 'Self Improvement': 1, 'Technology': 3, 'Business': 2, 'Entertainment': 1, 'Work': 3, 'Self-awareness': 1, 'Self': 1, 'CLUSTER': 1, 'Marketing': 1}, 3: {'Productivity': 5, 'Life': 2, 'Business': 2, 'Art': 4, 'Health': 4, 'Science': 1, 'Psychology': 3, 'Lifestyle': 2, 'Coronavirus': 1, 'Entrepreneurship': 1, 'Writing': 2, 'Technology': 2, 'Mental Health': 3, 'Writing Tips': 1, 'Work': 1}}",
