,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
85,medium1k_200,mpnet,mean,cosine,threshold0.5,kmeans50,2.0,47.0,0.187,"{1: {'Art': 5, 'Writing': 2, 'Psychology': 4}, 2: {'Productivity': 15, 'Work': 5, 'Art': 17, 'CLUSTER': 47, 'Writing': 12, 'Entrepreneurship': 12, 'Psychology': 21, 'Coronavirus': 6, 'Health': 23, 'Mental Health': 18, 'Science': 20, 'Technology': 27, 'Business': 15, 'Life Lessons': 3, 'Books': 6, 'Entertainment': 6}, 3: {'Productivity': 56, 'Work': 8, 'Art': 66, 'Writing': 69, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Self Improvement': 21, 'Writing Tips': 5, 'Psychology': 39, 'Coronavirus': 13, 'Mental Health': 36, 'Science': 41, 'Health': 47, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'CLUSTER': 2, 'LGBTQ': 1, 'Technology': 53, 'Business': 33, 'Books': 13, 'Life': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Self': 4, 'Lifestyle': 8, 'Climate Change': 4, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'Food': 1}}",
86,medium1k_200,mpnet,mean,cosine,threshold0.5,kmeans50,3.0,191.0,0.761,"{1: {'Art': 5, 'Writing': 2, 'Psychology': 4}, 2: {'Productivity': 15, 'Work': 5, 'Art': 17, 'CLUSTER': 47, 'Writing': 12, 'Entrepreneurship': 12, 'Psychology': 21, 'Coronavirus': 6, 'Health': 23, 'Mental Health': 18, 'Science': 20, 'Technology': 27, 'Business': 15, 'Life Lessons': 3, 'Books': 6, 'Entertainment': 6}, 3: {'Productivity': 56, 'Work': 8, 'Art': 66, 'Writing': 69, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Self Improvement': 21, 'Writing Tips': 5, 'Psychology': 39, 'Coronavirus': 13, 'Mental Health': 36, 'Science': 41, 'Health': 47, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'CLUSTER': 2, 'LGBTQ': 1, 'Technology': 53, 'Business': 33, 'Books': 13, 'Life': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Self': 4, 'Lifestyle': 8, 'Climate Change': 4, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'Food': 1}}",
87,medium1k_200,mpnet,mean,cosine,threshold0.5,kmeans70,1.0,5.0,0.018,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Entrepreneurship': 17, 'Coronavirus': 6, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Science': 23, 'Technology': 32, 'Business': 19, 'Entertainment': 6, 'Life Lessons': 4}, 3: {'Productivity': 59, 'Work': 9, 'Art': 67, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Writing Tips': 5, 'Coronavirus': 13, 'Health': 47, 'Science': 42, 'Covid 19': 6, 'Mental Health': 37, 'Society': 11, 'Psychology': 40, 'Culture': 9, 'CLUSTER': 1, 'Technology': 54, 'Climate Change': 4, 'Business': 33, 'Storytelling': 6, 'Self Improvement': 21, 'Books': 14, 'Food': 1, 'Entertainment': 8, 'Lifestyle': 8, 'Life Lessons': 4, 'Life': 6, 'Self': 4, 'Relationships': 4, 'Education': 2, 'LGBTQ': 1}}",
88,medium1k_200,mpnet,mean,cosine,threshold0.5,kmeans70,2.0,68.0,0.251,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Entrepreneurship': 17, 'Coronavirus': 6, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Science': 23, 'Technology': 32, 'Business': 19, 'Entertainment': 6, 'Life Lessons': 4}, 3: {'Productivity': 59, 'Work': 9, 'Art': 67, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Writing Tips': 5, 'Coronavirus': 13, 'Health': 47, 'Science': 42, 'Covid 19': 6, 'Mental Health': 37, 'Society': 11, 'Psychology': 40, 'Culture': 9, 'CLUSTER': 1, 'Technology': 54, 'Climate Change': 4, 'Business': 33, 'Storytelling': 6, 'Self Improvement': 21, 'Books': 14, 'Food': 1, 'Entertainment': 8, 'Lifestyle': 8, 'Life Lessons': 4, 'Life': 6, 'Self': 4, 'Relationships': 4, 'Education': 2, 'LGBTQ': 1}}",
89,medium1k_200,mpnet,mean,cosine,threshold0.5,kmeans70,3.0,194.0,0.716,"{1: {'Art': 4, 'Psychology': 3, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Entrepreneurship': 17, 'Coronavirus': 6, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Science': 23, 'Technology': 32, 'Business': 19, 'Entertainment': 6, 'Life Lessons': 4}, 3: {'Productivity': 59, 'Work': 9, 'Art': 67, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Writing Tips': 5, 'Coronavirus': 13, 'Health': 47, 'Science': 42, 'Covid 19': 6, 'Mental Health': 37, 'Society': 11, 'Psychology': 40, 'Culture': 9, 'CLUSTER': 1, 'Technology': 54, 'Climate Change': 4, 'Business': 33, 'Storytelling': 6, 'Self Improvement': 21, 'Books': 14, 'Food': 1, 'Entertainment': 8, 'Lifestyle': 8, 'Life Lessons': 4, 'Life': 6, 'Self': 4, 'Relationships': 4, 'Education': 2, 'LGBTQ': 1}}",
90,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm50,1.0,8.0,0.032,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 4}, 2: {'CLUSTER': 44, 'Productivity': 15, 'Self Improvement': 11, 'Entrepreneurship': 10, 'Psychology': 18, 'Health': 22, 'Science': 16, 'Mental Health': 17}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Books': 14, 'Self Improvement': 18, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 5, 'Entrepreneurship': 32, 'Self-awareness': 7, 'Finance': 1, 'Psychology': 42, 'Technology': 49, 'Society': 11, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Science': 41, 'Health': 45, 'Coronavirus': 14, 'Mental Health': 35, 'Entertainment': 9, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 33, 'Work': 10, 'Life': 6, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Food': 1}}",
91,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm50,2.0,44.0,0.175,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 4}, 2: {'CLUSTER': 44, 'Productivity': 15, 'Self Improvement': 11, 'Entrepreneurship': 10, 'Psychology': 18, 'Health': 22, 'Science': 16, 'Mental Health': 17}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Books': 14, 'Self Improvement': 18, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 5, 'Entrepreneurship': 32, 'Self-awareness': 7, 'Finance': 1, 'Psychology': 42, 'Technology': 49, 'Society': 11, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Science': 41, 'Health': 45, 'Coronavirus': 14, 'Mental Health': 35, 'Entertainment': 9, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 33, 'Work': 10, 'Life': 6, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Food': 1}}",
92,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm50,3.0,192.0,0.765,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3, 'Technology': 4}, 2: {'CLUSTER': 44, 'Productivity': 15, 'Self Improvement': 11, 'Entrepreneurship': 10, 'Psychology': 18, 'Health': 22, 'Science': 16, 'Mental Health': 17}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Books': 14, 'Self Improvement': 18, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 5, 'Entrepreneurship': 32, 'Self-awareness': 7, 'Finance': 1, 'Psychology': 42, 'Technology': 49, 'Society': 11, 'Education': 2, 'Lifestyle': 8, 'Climate Change': 4, 'Science': 41, 'Health': 45, 'Coronavirus': 14, 'Mental Health': 35, 'Entertainment': 9, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 33, 'Work': 10, 'Life': 6, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Food': 1}}",
93,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm70,1.0,6.0,0.022,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1, 'Technology': 4}, 2: {'CLUSTER': 62, 'Productivity': 19, 'Self Improvement': 10, 'Psychology': 26, 'Science': 21, 'Health': 26, 'Mental Health': 22}, 3: {'Writing': 71, 'Productivity': 62, 'Art': 71, 'Books': 14, 'Self Improvement': 19, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 7, 'Entrepreneurship': 33, 'Psychology': 42, 'Technology': 47, 'Entertainment': 9, 'Work': 10, 'Science': 42, 'Mental Health': 36, 'Health': 46, 'Climate Change': 4, 'Business': 33, 'Coronavirus': 13, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Lifestyle': 8, 'Life': 5, 'Education': 2, 'Food': 1, 'Finance': 1, 'Relationships': 4}}",
94,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm70,2.0,62.0,0.229,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1, 'Technology': 4}, 2: {'CLUSTER': 62, 'Productivity': 19, 'Self Improvement': 10, 'Psychology': 26, 'Science': 21, 'Health': 26, 'Mental Health': 22}, 3: {'Writing': 71, 'Productivity': 62, 'Art': 71, 'Books': 14, 'Self Improvement': 19, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 7, 'Entrepreneurship': 33, 'Psychology': 42, 'Technology': 47, 'Entertainment': 9, 'Work': 10, 'Science': 42, 'Mental Health': 36, 'Health': 46, 'Climate Change': 4, 'Business': 33, 'Coronavirus': 13, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Lifestyle': 8, 'Life': 5, 'Education': 2, 'Food': 1, 'Finance': 1, 'Relationships': 4}}",
95,medium1k_200,mpnet,mean,cosine,threshold0.5,gmm70,3.0,194.0,0.716,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1, 'Technology': 4}, 2: {'CLUSTER': 62, 'Productivity': 19, 'Self Improvement': 10, 'Psychology': 26, 'Science': 21, 'Health': 26, 'Mental Health': 22}, 3: {'Writing': 71, 'Productivity': 62, 'Art': 71, 'Books': 14, 'Self Improvement': 19, 'Marketing': 27, 'Writing Tips': 5, 'CLUSTER': 7, 'Entrepreneurship': 33, 'Psychology': 42, 'Technology': 47, 'Entertainment': 9, 'Work': 10, 'Science': 42, 'Mental Health': 36, 'Health': 46, 'Climate Change': 4, 'Business': 33, 'Coronavirus': 13, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Lifestyle': 8, 'Life': 5, 'Education': 2, 'Food': 1, 'Finance': 1, 'Relationships': 4}}",
96,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans50,1.0,49.0,0.195,"{1: {'Art': 11, 'Psychology': 7, 'Writing': 17, 'Coronavirus': 5, 'Science': 12, 'Mental Health': 3, 'Entrepreneurship': 2, 'Business': 5, 'Marketing': 7, 'Technology': 11, 'Health': 4, 'Productivity': 8, 'Lifestyle': 3, 'Climate Change': 2, 'Books': 2}, 2: {'Productivity': 12, 'Art': 12, 'Health': 9, 'Work': 4, 'CLUSTER': 12, 'Writing': 6, 'Entrepreneurship': 6, 'Psychology': 14, 'Mental Health': 9, 'Business': 9, 'Life Lessons': 3, 'Books': 3, 'Technology': 11, 'Coronavirus': 4, 'Science': 10, 'Entertainment': 4}, 3: {'Productivity': 43, 'Work': 8, 'Art': 51, 'Writing': 50, 'Entrepreneurship': 28, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Self Improvement': 20, 'Writing Tips': 5, 'Psychology': 26, 'CLUSTER': 17, 'Books': 7, 'Health': 29, 'Business': 20, 'Life': 3, 'Storytelling': 5, 'Mental Health': 26, 'Life Lessons': 4, 'Self': 3, 'Technology': 13, 'Society': 9, 'Relationships': 3, 'Coronavirus': 5, 'Culture': 6, 'Science': 18, 'Climate Change': 2, 'Entertainment': 3, 'Education': 2, 'Lifestyle': 2, 'Covid 19': 2}}",
97,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans50,2.0,27.0,0.108,"{1: {'Art': 11, 'Psychology': 7, 'Writing': 17, 'Coronavirus': 5, 'Science': 12, 'Mental Health': 3, 'Entrepreneurship': 2, 'Business': 5, 'Marketing': 7, 'Technology': 11, 'Health': 4, 'Productivity': 8, 'Lifestyle': 3, 'Climate Change': 2, 'Books': 2}, 2: {'Productivity': 12, 'Art': 12, 'Health': 9, 'Work': 4, 'CLUSTER': 12, 'Writing': 6, 'Entrepreneurship': 6, 'Psychology': 14, 'Mental Health': 9, 'Business': 9, 'Life Lessons': 3, 'Books': 3, 'Technology': 11, 'Coronavirus': 4, 'Science': 10, 'Entertainment': 4}, 3: {'Productivity': 43, 'Work': 8, 'Art': 51, 'Writing': 50, 'Entrepreneurship': 28, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Self Improvement': 20, 'Writing Tips': 5, 'Psychology': 26, 'CLUSTER': 17, 'Books': 7, 'Health': 29, 'Business': 20, 'Life': 3, 'Storytelling': 5, 'Mental Health': 26, 'Life Lessons': 4, 'Self': 3, 'Technology': 13, 'Society': 9, 'Relationships': 3, 'Coronavirus': 5, 'Culture': 6, 'Science': 18, 'Climate Change': 2, 'Entertainment': 3, 'Education': 2, 'Lifestyle': 2, 'Covid 19': 2}}",
98,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans50,3.0,108.0,0.43,"{1: {'Art': 11, 'Psychology': 7, 'Writing': 17, 'Coronavirus': 5, 'Science': 12, 'Mental Health': 3, 'Entrepreneurship': 2, 'Business': 5, 'Marketing': 7, 'Technology': 11, 'Health': 4, 'Productivity': 8, 'Lifestyle': 3, 'Climate Change': 2, 'Books': 2}, 2: {'Productivity': 12, 'Art': 12, 'Health': 9, 'Work': 4, 'CLUSTER': 12, 'Writing': 6, 'Entrepreneurship': 6, 'Psychology': 14, 'Mental Health': 9, 'Business': 9, 'Life Lessons': 3, 'Books': 3, 'Technology': 11, 'Coronavirus': 4, 'Science': 10, 'Entertainment': 4}, 3: {'Productivity': 43, 'Work': 8, 'Art': 51, 'Writing': 50, 'Entrepreneurship': 28, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Self Improvement': 20, 'Writing Tips': 5, 'Psychology': 26, 'CLUSTER': 17, 'Books': 7, 'Health': 29, 'Business': 20, 'Life': 3, 'Storytelling': 5, 'Mental Health': 26, 'Life Lessons': 4, 'Self': 3, 'Technology': 13, 'Society': 9, 'Relationships': 3, 'Coronavirus': 5, 'Culture': 6, 'Science': 18, 'Climate Change': 2, 'Entertainment': 3, 'Education': 2, 'Lifestyle': 2, 'Covid 19': 2}}",
99,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans70,1.0,51.0,0.188,"{1: {'Art': 9, 'Psychology': 6, 'Writing': 14, 'Coronavirus': 4, 'Health': 7, 'Science': 11, 'Covid 19': 2, 'Technology': 11, 'Productivity': 4, 'Marketing': 5, 'Mental Health': 4, 'Lifestyle': 3, 'Business': 8, 'Self': 1, 'Entertainment': 2, 'Entrepreneurship': 4, 'Climate Change': 2}, 2: {'Productivity': 11, 'Health': 9, 'Art': 9, 'Work': 7, 'CLUSTER': 13, 'Writing': 7, 'Entrepreneurship': 8, 'Coronavirus': 5, 'Technology': 14, 'Science': 11, 'Business': 5, 'Life Lessons': 3, 'Mental Health': 7, 'Psychology': 9, 'Entertainment': 1, 'Covid 19': 1}, 3: {'Productivity': 50, 'Work': 9, 'Art': 51, 'Writing': 55, 'Entrepreneurship': 24, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Writing Tips': 4, 'CLUSTER': 29, 'Climate Change': 2, 'Technology': 12, 'Science': 19, 'Coronavirus': 7, 'Society': 8, 'Business': 8, 'Storytelling': 3, 'Self Improvement': 17, 'Books': 11, 'Life Lessons': 3, 'Health': 20, 'Psychology': 21, 'Lifestyle': 2, 'Mental Health': 23, 'Life': 3, 'Self': 2, 'Covid 19': 3, 'Culture': 4, 'Education': 2, 'Relationships': 2, 'Entertainment': 1}}",
100,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans70,2.0,25.0,0.092,"{1: {'Art': 9, 'Psychology': 6, 'Writing': 14, 'Coronavirus': 4, 'Health': 7, 'Science': 11, 'Covid 19': 2, 'Technology': 11, 'Productivity': 4, 'Marketing': 5, 'Mental Health': 4, 'Lifestyle': 3, 'Business': 8, 'Self': 1, 'Entertainment': 2, 'Entrepreneurship': 4, 'Climate Change': 2}, 2: {'Productivity': 11, 'Health': 9, 'Art': 9, 'Work': 7, 'CLUSTER': 13, 'Writing': 7, 'Entrepreneurship': 8, 'Coronavirus': 5, 'Technology': 14, 'Science': 11, 'Business': 5, 'Life Lessons': 3, 'Mental Health': 7, 'Psychology': 9, 'Entertainment': 1, 'Covid 19': 1}, 3: {'Productivity': 50, 'Work': 9, 'Art': 51, 'Writing': 55, 'Entrepreneurship': 24, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Writing Tips': 4, 'CLUSTER': 29, 'Climate Change': 2, 'Technology': 12, 'Science': 19, 'Coronavirus': 7, 'Society': 8, 'Business': 8, 'Storytelling': 3, 'Self Improvement': 17, 'Books': 11, 'Life Lessons': 3, 'Health': 20, 'Psychology': 21, 'Lifestyle': 2, 'Mental Health': 23, 'Life': 3, 'Self': 2, 'Covid 19': 3, 'Culture': 4, 'Education': 2, 'Relationships': 2, 'Entertainment': 1}}",
101,medium1k_200,mpnet,mean,cosine,threshold0.7,kmeans70,3.0,105.0,0.387,"{1: {'Art': 9, 'Psychology': 6, 'Writing': 14, 'Coronavirus': 4, 'Health': 7, 'Science': 11, 'Covid 19': 2, 'Technology': 11, 'Productivity': 4, 'Marketing': 5, 'Mental Health': 4, 'Lifestyle': 3, 'Business': 8, 'Self': 1, 'Entertainment': 2, 'Entrepreneurship': 4, 'Climate Change': 2}, 2: {'Productivity': 11, 'Health': 9, 'Art': 9, 'Work': 7, 'CLUSTER': 13, 'Writing': 7, 'Entrepreneurship': 8, 'Coronavirus': 5, 'Technology': 14, 'Science': 11, 'Business': 5, 'Life Lessons': 3, 'Mental Health': 7, 'Psychology': 9, 'Entertainment': 1, 'Covid 19': 1}, 3: {'Productivity': 50, 'Work': 9, 'Art': 51, 'Writing': 55, 'Entrepreneurship': 24, 'Marketing': 19, 'Self-awareness': 6, 'Finance': 1, 'Writing Tips': 4, 'CLUSTER': 29, 'Climate Change': 2, 'Technology': 12, 'Science': 19, 'Coronavirus': 7, 'Society': 8, 'Business': 8, 'Storytelling': 3, 'Self Improvement': 17, 'Books': 11, 'Life Lessons': 3, 'Health': 20, 'Psychology': 21, 'Lifestyle': 2, 'Mental Health': 23, 'Life': 3, 'Self': 2, 'Covid 19': 3, 'Culture': 4, 'Education': 2, 'Relationships': 2, 'Entertainment': 1}}",
102,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm50,1.0,96.0,0.382,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 16, 'Self Improvement': 2, 'Writing': 46, 'Productivity': 17, 'Art': 29, 'Books': 4, 'Entrepreneurship': 16, 'Technology': 16, 'Psychology': 8, 'Self-awareness': 1, 'Climate Change': 2, 'Marketing': 13, 'Business': 9, 'Lifestyle': 2, 'Coronavirus': 4, 'Covid 19': 2}, 2: {'Health': 7, 'Science': 9, 'Productivity': 3, 'CLUSTER': 3, 'Mental Health': 4, 'Entrepreneurship': 5, 'Psychology': 12, 'Self Improvement': 1, 'Writing': 3, 'Art': 2, 'Society': 1, 'Technology': 4, 'Entertainment': 2, 'Business': 4}, 3: {'Writing': 12, 'Psychology': 13, 'Art': 21, 'Coronavirus': 6, 'Productivity': 20, 'Health': 13, 'Life Lessons': 3, 'Mental Health': 13, 'Science': 7, 'Technology': 8, 'Entrepreneurship': 5, 'Business': 7, 'Entertainment': 1, 'Work': 5, 'CLUSTER': 12, 'Society': 3, 'Self': 1, 'Life': 3, 'Books': 3, 'Education': 1, 'Self Improvement': 3, 'Lifestyle': 1}}",
103,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm50,2.0,26.0,0.104,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 16, 'Self Improvement': 2, 'Writing': 46, 'Productivity': 17, 'Art': 29, 'Books': 4, 'Entrepreneurship': 16, 'Technology': 16, 'Psychology': 8, 'Self-awareness': 1, 'Climate Change': 2, 'Marketing': 13, 'Business': 9, 'Lifestyle': 2, 'Coronavirus': 4, 'Covid 19': 2}, 2: {'Health': 7, 'Science': 9, 'Productivity': 3, 'CLUSTER': 3, 'Mental Health': 4, 'Entrepreneurship': 5, 'Psychology': 12, 'Self Improvement': 1, 'Writing': 3, 'Art': 2, 'Society': 1, 'Technology': 4, 'Entertainment': 2, 'Business': 4}, 3: {'Writing': 12, 'Psychology': 13, 'Art': 21, 'Coronavirus': 6, 'Productivity': 20, 'Health': 13, 'Life Lessons': 3, 'Mental Health': 13, 'Science': 7, 'Technology': 8, 'Entrepreneurship': 5, 'Business': 7, 'Entertainment': 1, 'Work': 5, 'CLUSTER': 12, 'Society': 3, 'Self': 1, 'Life': 3, 'Books': 3, 'Education': 1, 'Self Improvement': 3, 'Lifestyle': 1}}",
104,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm50,3.0,33.0,0.131,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 16, 'Self Improvement': 2, 'Writing': 46, 'Productivity': 17, 'Art': 29, 'Books': 4, 'Entrepreneurship': 16, 'Technology': 16, 'Psychology': 8, 'Self-awareness': 1, 'Climate Change': 2, 'Marketing': 13, 'Business': 9, 'Lifestyle': 2, 'Coronavirus': 4, 'Covid 19': 2}, 2: {'Health': 7, 'Science': 9, 'Productivity': 3, 'CLUSTER': 3, 'Mental Health': 4, 'Entrepreneurship': 5, 'Psychology': 12, 'Self Improvement': 1, 'Writing': 3, 'Art': 2, 'Society': 1, 'Technology': 4, 'Entertainment': 2, 'Business': 4}, 3: {'Writing': 12, 'Psychology': 13, 'Art': 21, 'Coronavirus': 6, 'Productivity': 20, 'Health': 13, 'Life Lessons': 3, 'Mental Health': 13, 'Science': 7, 'Technology': 8, 'Entrepreneurship': 5, 'Business': 7, 'Entertainment': 1, 'Work': 5, 'CLUSTER': 12, 'Society': 3, 'Self': 1, 'Life': 3, 'Books': 3, 'Education': 1, 'Self Improvement': 3, 'Lifestyle': 1}}",
105,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm70,1.0,84.0,0.31,"{1: {'Mental Health': 10, 'Health': 10, 'Self Improvement': 4, 'Science': 15, 'Writing': 31, 'Productivity': 27, 'Art': 29, 'Books': 4, 'Marketing': 11, 'Psychology': 7, 'Storytelling': 2, 'Technology': 5, 'Entrepreneurship': 13, 'Business': 9, 'Entertainment': 1, 'Lifestyle': 1, 'Life': 1, 'Coronavirus': 3}, 2: {'Productivity': 5, 'Health': 6, 'CLUSTER': 2, 'Mental Health': 4, 'Psychology': 4, 'Science': 5, 'Self Improvement': 5, 'Technology': 8, 'Society': 1, 'Writing': 12, 'Art': 10, 'Storytelling': 1, 'Marketing': 2, 'Business': 2, 'Coronavirus': 1}, 3: {'Health': 7, 'Science': 7, 'Psychology': 4, 'Lifestyle': 2, 'Productivity': 6, 'Technology': 3, 'Mental Health': 6, 'Work': 2, 'CLUSTER': 4, 'Entrepreneurship': 1, 'Self Improvement': 1}}",
106,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm70,2.0,30.0,0.111,"{1: {'Mental Health': 10, 'Health': 10, 'Self Improvement': 4, 'Science': 15, 'Writing': 31, 'Productivity': 27, 'Art': 29, 'Books': 4, 'Marketing': 11, 'Psychology': 7, 'Storytelling': 2, 'Technology': 5, 'Entrepreneurship': 13, 'Business': 9, 'Entertainment': 1, 'Lifestyle': 1, 'Life': 1, 'Coronavirus': 3}, 2: {'Productivity': 5, 'Health': 6, 'CLUSTER': 2, 'Mental Health': 4, 'Psychology': 4, 'Science': 5, 'Self Improvement': 5, 'Technology': 8, 'Society': 1, 'Writing': 12, 'Art': 10, 'Storytelling': 1, 'Marketing': 2, 'Business': 2, 'Coronavirus': 1}, 3: {'Health': 7, 'Science': 7, 'Psychology': 4, 'Lifestyle': 2, 'Productivity': 6, 'Technology': 3, 'Mental Health': 6, 'Work': 2, 'CLUSTER': 4, 'Entrepreneurship': 1, 'Self Improvement': 1}}",
107,medium1k_200,mpnet,mean,cosine,threshold0.7,gmm70,3.0,10.0,0.037,"{1: {'Mental Health': 10, 'Health': 10, 'Self Improvement': 4, 'Science': 15, 'Writing': 31, 'Productivity': 27, 'Art': 29, 'Books': 4, 'Marketing': 11, 'Psychology': 7, 'Storytelling': 2, 'Technology': 5, 'Entrepreneurship': 13, 'Business': 9, 'Entertainment': 1, 'Lifestyle': 1, 'Life': 1, 'Coronavirus': 3}, 2: {'Productivity': 5, 'Health': 6, 'CLUSTER': 2, 'Mental Health': 4, 'Psychology': 4, 'Science': 5, 'Self Improvement': 5, 'Technology': 8, 'Society': 1, 'Writing': 12, 'Art': 10, 'Storytelling': 1, 'Marketing': 2, 'Business': 2, 'Coronavirus': 1}, 3: {'Health': 7, 'Science': 7, 'Psychology': 4, 'Lifestyle': 2, 'Productivity': 6, 'Technology': 3, 'Mental Health': 6, 'Work': 2, 'CLUSTER': 4, 'Entrepreneurship': 1, 'Self Improvement': 1}}",
108,medium1k_200,mpnet,mean,cosine,threshold0.9,kmeans50,1.0,3.0,0.012,"{1: {'Writing': 2, 'Psychology': 2, 'Art': 2, 'Productivity': 1, 'Mental Health': 1, 'Health': 1, 'Science': 1}, 2: {'Coronavirus': 1, 'Productivity': 7, 'Health': 2, 'Art': 4, 'Life Lessons': 1, 'Writing': 1, 'Books': 1, 'Mental Health': 2, 'Psychology': 3, 'Science': 3, 'Technology': 1, 'Entrepreneurship': 1, 'Business': 1, 'Entertainment': 1, 'Work': 2}}",
